INCIDENT NUMBER,OFFENSE CODE,OFFENSE CODE GROUP,OFFENSE DESCRIPTION,DISTRICT,REPORTING AREA,SHOOTING,OCCURRED ON DATE,Hour,YEAR,MONTH,DAY OF WEEK,UCR PART,STREET,LAT,LONG,Location
I152072082,3821,Motor Vehicle Accident Response,M/V ACCIDENT - INVOLVING PEDESTRIAN - NO INJURY,A7,25,,8/30/15 18:55,18,2015,8,Sunday,Part Three,FALCON ST,42.38197028,-71.03475395,"(42.38197028, -71.03475395)"
I152072093,3810,Motor Vehicle Accident Response,M/V ACCIDENT - INVOLVING ðBICYCLE - INJURY,C11,451,,8/30/15 19:35,19,2015,8,Sunday,Part Three,PARK ST,42.29549707,-71.07211394,"(42.29549707, -71.07211394)"
I152072100,3831,Motor Vehicle Accident Response,M/V - LEAVING SCENE - PROPERTY DAMAGE,B3,463,,8/30/15 19:39,19,2015,8,Sunday,Part Three,HARVARD ST,42.29299658,-71.08970588,"(42.29299658, -71.08970588)"
I152072105,3807,Motor Vehicle Accident Response,M/V ACCIDENT - OTHER CITY VEHICLE,B3,451,,8/30/15 20:12,20,2015,8,Sunday,Part Three,ELWYN RD,42.29518285,-71.07414136,"(42.29518285, -71.07414136)"
I152072104,3803,Motor Vehicle Accident Response,M/V ACCIDENT - PERSONAL INJURY,C6,229,,8/30/15 20:23,20,2015,8,Sunday,Part Three,E FIFTH ST,42.33378885,-71.04419671,"(42.33378885, -71.04419671)"
I152072113,3803,Motor Vehicle Accident Response,M/V ACCIDENT - PERSONAL INJURY,B2,328,,8/30/15 20:27,20,2015,8,Sunday,Part Three,COLUMBIA RD,42.30832911,-71.07521582,"(42.30832911, -71.07521582)"
I152072593,3831,Motor Vehicle Accident Response,M/V - LEAVING SCENE - PROPERTY DAMAGE,C11,336,,8/30/15 20:30,20,2015,8,Sunday,Part Three,CLARKSON ST,42.30700176,-71.06933556,"(42.30700176, -71.06933556)"
I152072539,3831,Motor Vehicle Accident Response,M/V - LEAVING SCENE - PROPERTY DAMAGE,D14,794,,8/30/15 20:30,20,2015,8,Sunday,Part Three,GLENVILLE AVE,42.34977988,-71.13423049,"(42.34977988, -71.13423049)"
I152072119,3803,Motor Vehicle Accident Response,M/V ACCIDENT - PERSONAL INJURY,A7,21,,8/30/15 21:26,21,2015,8,Sunday,Part Three,CHELSEA ST,42.37513644,-71.03268807,"(42.37513644, -71.03268807)"
I152072126,3810,Motor Vehicle Accident Response,M/V ACCIDENT - INVOLVING ðBICYCLE - INJURY,C6,914,,8/30/15 21:57,21,2015,8,Sunday,Part Three,MONSIGNOR DENNIS F O'CALL,42.32653608,-71.05535956,"(42.32653608, -71.05535956)"
I152072135,3831,Motor Vehicle Accident Response,M/V - LEAVING SCENE - PROPERTY DAMAGE,E18,484,,8/30/15 21:57,21,2015,8,Sunday,Part Three,OSCEOLA ST,42.26142084,-71.10199752,"(42.26142084, -71.10199752)"
I152072132,3803,Motor Vehicle Accident Response,M/V ACCIDENT - PERSONAL INJURY,E18,495,,8/30/15 22:30,22,2015,8,Sunday,Part Three,HYDE PARK AVE,42.26496475,-71.12123167,"(42.26496475, -71.12123167)"
I152073155,3831,Motor Vehicle Accident Response,M/V - LEAVING SCENE - PROPERTY DAMAGE,C6,222,,8/31/15 0:00,0,2015,8,Monday,Part Three,E THIRD ST,42.33650002,-71.03545325,"(42.33650002, -71.03545325)"
I152072144,3831,Motor Vehicle Accident Response,M/V - LEAVING SCENE - PROPERTY DAMAGE,C6,172,,8/31/15 0:04,0,2015,8,Monday,Part Three,MASSACHUSETTS AVE,42.33152148,-71.07085307,"(42.33152148, -71.07085307)"
I152072155,3802,Motor Vehicle Accident Response,M/V ACCIDENT - PROPERTY ðDAMAGE,E5,711,,8/31/15 0:43,0,2015,8,Monday,Part Three,WASHINGTON ST,42.26592583,-71.15212794,"(42.26592583, -71.15212794)"
I152072171,3831,Motor Vehicle Accident Response,M/V - LEAVING SCENE - PROPERTY DAMAGE,A7,25,,8/31/15 2:11,2,2015,8,Monday,Part Three,CONDOR ST,42.38258915,-71.03341969,"(42.38258915, -71.03341969)"
I152072172,3831,Motor Vehicle Accident Response,M/V - LEAVING SCENE - PROPERTY DAMAGE,A1,65,,8/31/15 4:12,4,2015,8,Monday,Part Three,STANIFORD ST,42.36243437,-71.0639181,"(42.36243437, -71.0639181)"
I152072400,3831,Motor Vehicle Accident Response,M/V - LEAVING SCENE - PROPERTY DAMAGE,C6,206,,8/31/15 5:45,5,2015,8,Monday,Part Three,CONGRESS ST,42.35122227,-71.0498,"(42.35122227, -71.0498)"
I152072187,3802,Motor Vehicle Accident Response,M/V ACCIDENT - PROPERTY ðDAMAGE,D14,803,,8/31/15 7:34,7,2015,8,Monday,Part Three,N BEACON ST,42.35367861,-71.13819856,"(42.35367861, -71.13819856)"
I152072192,3803,Motor Vehicle Accident Response,M/V ACCIDENT - PERSONAL INJURY,D4,146,,8/31/15 8:33,8,2015,8,Monday,Part Three,HARCOURT ST,42.34693282,-71.07965228,"(42.34693282, -71.07965228)"
I152072530,3831,Motor Vehicle Accident Response,M/V - LEAVING SCENE - PROPERTY DAMAGE,C11,255,,8/31/15 9:00,9,2015,8,Monday,Part Three,DORCHESTER AVE,42.31091044,-71.05767414,"(42.31091044, -71.05767414)"
I152072233,3802,Motor Vehicle Accident Response,M/V ACCIDENT - PROPERTY ðDAMAGE,A15,45,,8/31/15 9:37,9,2015,8,Monday,Part Three,ALLSTON ST,42.38048498,-71.06345579,"(42.38048498, -71.06345579)"
I152072310,3831,Motor Vehicle Accident Response,M/V - LEAVING SCENE - PROPERTY DAMAGE,D4,618,,8/31/15 10:00,10,2015,8,Monday,Part Three,GAINSBOROUGH ST,42.34239114,-71.08872018,"(42.34239114, -71.08872018)"
I152072418,3831,Motor Vehicle Accident Response,M/V - LEAVING SCENE - PROPERTY DAMAGE,D14,766,,8/31/15 10:00,10,2015,8,Monday,Part Three,RIVERVIEW RD,42.35724801,-71.1592004,"(42.35724801, -71.1592004)"
I152072244,3802,Motor Vehicle Accident Response,M/V ACCIDENT - PROPERTY ðDAMAGE,E13,577,,8/31/15 11:10,11,2015,8,Monday,Part Three,SCHOOL ST,42.31550475,-71.10051479,"(42.31550475, -71.10051479)"
I152072656,3831,Motor Vehicle Accident Response,M/V - LEAVING SCENE - PROPERTY DAMAGE,C11,351,,8/31/15 12:15,12,2015,8,Monday,Part Three,ADAMS ST,42.30124893,-71.05963426,"(42.30124893, -71.05963426)"
I152072281,3803,Motor Vehicle Accident Response,M/V ACCIDENT - PERSONAL INJURY,C11,397,,8/31/15 12:27,12,2015,8,Monday,Part Three,TALBOT AVE,42.28906502,-71.06703817,"(42.28906502, -71.06703817)"
I152072282,3831,Motor Vehicle Accident Response,M/V - LEAVING SCENE - PROPERTY DAMAGE,D4,144,,8/31/15 13:16,13,2015,8,Monday,Part Three,CLEARWAY ST,42.34522836,-71.08537838,"(42.34522836, -71.08537838)"
I152072309,3831,Motor Vehicle Accident Response,M/V - LEAVING SCENE - PROPERTY DAMAGE,A1,74,,8/31/15 14:15,14,2015,8,Monday,Part Three,NEW CHARDON ST,42.36177827,-71.06262874,"(42.36177827, -71.06262874)"
I152072339,3803,Motor Vehicle Accident Response,M/V ACCIDENT - PERSONAL INJURY,A1,100,,8/31/15 15:10,15,2015,8,Monday,Part Three,BATTERYMARCH ST,42.35766347,-71.0544123,"(42.35766347, -71.0544123)"
I152072345,3801,Motor Vehicle Accident Response,M/V ACCIDENT - OTHER,D4,619,,8/31/15 15:24,15,2015,8,Monday,Part Three,WESTLAND AVE,42.34355868,-71.08734146,"(42.34355868, -71.08734146)"
I152072361,3831,Motor Vehicle Accident Response,M/V - LEAVING SCENE - PROPERTY DAMAGE,E13,,,8/31/15 15:49,15,2015,8,Monday,Part Three,,,,"(0E-8, 0E-8)"
I152072355,3803,Motor Vehicle Accident Response,M/V ACCIDENT - PERSONAL INJURY,C11,378,,8/31/15 16:10,16,2015,8,Monday,Part Three,NEPONSET AVE,42.2874493,-71.04627602,"(42.2874493, -71.04627602)"
I152072379,3831,Motor Vehicle Accident Response,M/V - LEAVING SCENE - PROPERTY DAMAGE,B2,179,,8/31/15 16:45,16,2015,8,Monday,Part Three,MELNEA CASS BLVD,42.33173099,-71.07336382,"(42.33173099, -71.07336382)"
I152072368,3831,Motor Vehicle Accident Response,M/V - LEAVING SCENE - PROPERTY DAMAGE,B3,944,,8/31/15 16:57,16,2015,8,Monday,Part Three,STRATTON ST,42.28933096,-71.08351742,"(42.28933096, -71.08351742)"
I152072436,3831,Motor Vehicle Accident Response,M/V - LEAVING SCENE - PROPERTY DAMAGE,B2,904,,8/31/15 17:20,17,2015,8,Monday,Part Three,ZEIGLER ST,42.3291465,-71.0810989,"(42.3291465, -71.0810989)"
I152072424,3831,Motor Vehicle Accident Response,M/V - LEAVING SCENE - PROPERTY DAMAGE,B2,604,,8/31/15 17:38,17,2015,8,Monday,Part Three,WAIT ST,42.33302058,-71.1062127,"(42.33302058, -71.1062127)"
I152072425,3831,Motor Vehicle Accident Response,M/V - LEAVING SCENE - PROPERTY DAMAGE,B2,604,,8/31/15 17:40,17,2015,8,Monday,Part Three,WAIT ST,42.33302058,-71.1062127,"(42.33302058, -71.1062127)"
I152072402,3810,Motor Vehicle Accident Response,M/V ACCIDENT - INVOLVING ðBICYCLE - INJURY,D4,621,,8/31/15 17:52,17,2015,8,Monday,Part Three,COMMONWEALTH AVE,42.34921756,-71.09099585,"(42.34921756, -71.09099585)"
I152072406,3801,Motor Vehicle Accident Response,M/V ACCIDENT - OTHER,D4,136,,8/31/15 18:05,18,2015,8,Monday,Part Three,FAIRFIELD ST,42.35105882,-71.08286169,"(42.35105882, -71.08286169)"
I152072504,3831,Motor Vehicle Accident Response,M/V - LEAVING SCENE - PROPERTY DAMAGE,A7,32,,8/31/15 19:00,19,2015,8,Monday,Part Three,COTTAGE ST,42.36891445,-71.03399585,"(42.36891445, -71.03399585)"
I152073210,3831,Motor Vehicle Accident Response,M/V - LEAVING SCENE - PROPERTY DAMAGE,A7,20,,8/31/15 19:06,19,2015,8,Monday,Part Three,CHELSEA ST,42.37638326,-71.03124103,"(42.37638326, -71.03124103)"
I152072444,3831,Motor Vehicle Accident Response,M/V - LEAVING SCENE - PROPERTY DAMAGE,A15,40,,8/31/15 19:15,19,2015,8,Monday,Part Three,CHELSEA ST,42.37277547,-71.05947229,"(42.37277547, -71.05947229)"
I152072468,3802,Motor Vehicle Accident Response,M/V ACCIDENT - PROPERTY ðDAMAGE,B2,291,,8/31/15 19:32,19,2015,8,Monday,Part Three,,,,"(0E-8, 0E-8)"
I152073527,3831,Motor Vehicle Accident Response,M/V - LEAVING SCENE - PROPERTY DAMAGE,E18,547,,8/31/15 20:00,20,2015,8,Monday,Part Three,BEECHMONT ST,42.26884949,-71.12690978,"(42.26884949, -71.12690978)"
I152072458,3802,Motor Vehicle Accident Response,M/V ACCIDENT - PROPERTY ðDAMAGE,D14,790,,8/31/15 20:50,20,2015,8,Monday,Part Three,STRATHMORE RD,42.33735839,-71.14730968,"(42.33735839, -71.14730968)"
I152072717,3802,Motor Vehicle Accident Response,M/V ACCIDENT - PROPERTY ðDAMAGE,A1,114,,8/31/15 20:55,20,2015,8,Monday,Part Three,DORCHESTER AVE,42.351462,-71.052862,"(42.351462, -71.052862)"
I152072456,3831,Motor Vehicle Accident Response,M/V - LEAVING SCENE - PROPERTY DAMAGE,D14,751,,8/31/15 21:53,21,2015,8,Monday,Part Three,LAKE SHORE CT,42.3459911,-71.17028987,"(42.3459911, -71.17028987)"
I152072469,3802,Motor Vehicle Accident Response,M/V ACCIDENT - PROPERTY ðDAMAGE,C11,340,,8/31/15 22:11,22,2015,8,Monday,Part Three,HAMILTON ST,42.30454534,-71.0657713,"(42.30454534, -71.0657713)"
I152072472,3831,Motor Vehicle Accident Response,M/V - LEAVING SCENE - PROPERTY DAMAGE,C11,350,,8/31/15 22:33,22,2015,8,Monday,Part Three,CLAYTON ST,42.30366855,-71.05624141,"(42.30366855, -71.05624141)"
I152072488,3802,Motor Vehicle Accident Response,M/V ACCIDENT - PROPERTY ðDAMAGE,A7,31,,9/1/15 0:12,0,2015,9,Tuesday,Part Three,BREMEN ST,42.37536635,-71.03135264,"(42.37536635, -71.03135264)"
I152072498,3831,Motor Vehicle Accident Response,M/V - LEAVING SCENE - PROPERTY DAMAGE,B2,328,,9/1/15 2:58,2,2015,9,Tuesday,Part Three,LAWRENCE AVE,42.31116054,-71.07548091,"(42.31116054, -71.07548091)"
I152072503,3821,Motor Vehicle Accident Response,M/V ACCIDENT - INVOLVING PEDESTRIAN - NO INJURY,A7,16,,9/1/15 4:49,4,2015,9,Tuesday,Part Three,E EAGLE ST,42.381334,-71.02718945,"(42.381334, -71.02718945)"
I152072511,3802,Motor Vehicle Accident Response,M/V ACCIDENT - PROPERTY ðDAMAGE,B2,587,,9/1/15 6:55,6,2015,9,Tuesday,Part Three,PARKER ST,42.33083327,-71.09757504,"(42.33083327, -71.09757504)"
I152072702,3831,Motor Vehicle Accident Response,M/V - LEAVING SCENE - PROPERTY DAMAGE,D14,793,,9/1/15 7:00,7,2015,9,Tuesday,Part Three,ROYCE RD,42.34914832,-71.131573,"(42.34914832, -71.131573)"
I152072572,3831,Motor Vehicle Accident Response,M/V - LEAVING SCENE - PROPERTY DAMAGE,B2,585,,9/1/15 7:00,7,2015,9,Tuesday,Part Three,CALUMET ST,42.32963903,-71.10230251,"(42.32963903, -71.10230251)"
I152072514,3802,Motor Vehicle Accident Response,M/V ACCIDENT - PROPERTY ðDAMAGE,E13,637,,9/1/15 7:14,7,2015,9,Tuesday,Part Three,CHESTNUT AVE,42.31693791,-71.10687901,"(42.31693791, -71.10687901)"
I152072518,3801,Motor Vehicle Accident Response,M/V ACCIDENT - OTHER,B2,329,,9/1/15 7:30,7,2015,9,Tuesday,Part Three,GENEVA AVE,42.30662845,-71.07906984,"(42.30662845, -71.07906984)"
I152072523,3831,Motor Vehicle Accident Response,M/V - LEAVING SCENE - PROPERTY DAMAGE,D4,151,,9/1/15 8:30,8,2015,9,Tuesday,Part Three,TREMONT ST,42.345903,-71.06946322,"(42.345903, -71.06946322)"
I152072529,3831,Motor Vehicle Accident Response,M/V - LEAVING SCENE - PROPERTY DAMAGE,D14,,,9/1/15 9:15,9,2015,9,Tuesday,Part Three,COMMONWEALTH AVE,42.35153871,-71.1185253,"(42.35153871, -71.1185253)"
I152072621,3803,Motor Vehicle Accident Response,M/V ACCIDENT - PERSONAL INJURY,A1,124,,9/1/15 9:52,9,2015,9,Tuesday,Part Three,JOHN F. FITZGERALD SURFAC,42.35014256,-71.05973905,"(42.35014256, -71.05973905)"
I152072549,3811,Motor Vehicle Accident Response,M/V ACCIDENT - INVOLVING BICYCLE - NO INJURY,D4,627,,9/1/15 9:54,9,2015,9,Tuesday,Part Three,KILMARNOCK ST,42.344684,-71.100472,"(42.344684, -71.100472)"
I152072570,3802,Motor Vehicle Accident Response,M/V ACCIDENT - PROPERTY ðDAMAGE,C11,361,,9/1/15 11:25,11,2015,9,Tuesday,Part Three,CENTRE ST,42.29220019,-71.06503981,"(42.29220019, -71.06503981)"
I152072579,3811,Motor Vehicle Accident Response,M/V ACCIDENT - INVOLVING BICYCLE - NO INJURY,C6,179,,9/1/15 11:36,11,2015,9,Tuesday,Part Three,MASSACHUSETTS AVE,42.332531,-71.07213,"(42.332531, -71.07213)"
I152072576,3802,Motor Vehicle Accident Response,M/V ACCIDENT - PROPERTY ðDAMAGE,A1,79,,9/1/15 11:37,11,2015,9,Tuesday,Part Three,BEVERLY ST,42.36595869,-71.06015573,"(42.36595869, -71.06015573)"
I152072567,3831,Motor Vehicle Accident Response,M/V - LEAVING SCENE - PROPERTY DAMAGE,D14,779,,9/1/15 11:45,11,2015,9,Tuesday,Part Three,ELMIRA ST,42.35246442,-71.14741089,"(42.35246442, -71.14741089)"
I152072594,3803,Motor Vehicle Accident Response,M/V ACCIDENT - PERSONAL INJURY,B2,593,,9/1/15 12:59,12,2015,9,Tuesday,Part Three,FRANCIS ST,42.33421,-71.104919,"(42.33421, -71.104919)"
I152072613,3802,Motor Vehicle Accident Response,M/V ACCIDENT - PROPERTY ðDAMAGE,D4,619,,9/1/15 13:20,13,2015,9,Tuesday,Part Three,SYMPHONY RD,42.34295335,-71.08833139,"(42.34295335, -71.08833139)"
I152072606,3801,Motor Vehicle Accident Response,M/V ACCIDENT - OTHER,C11,346,,9/1/15 13:43,13,2015,9,Tuesday,Part Three,ADAMS ST,42.30385443,-71.06087585,"(42.30385443, -71.06087585)"
I152072624,3831,Motor Vehicle Accident Response,M/V - LEAVING SCENE - PROPERTY DAMAGE,B2,276,,9/1/15 14:12,14,2015,9,Tuesday,Part Three,MELNEA CASS BLVD,42.332868,-71.081056,"(42.332868, -71.081056)"
I152072642,3831,Motor Vehicle Accident Response,M/V - LEAVING SCENE - PROPERTY DAMAGE,D14,796,,9/1/15 15:25,15,2015,9,Tuesday,Part Three,COMMONWEALTH AVE,42.35053956,-71.13106722,"(42.35053956, -71.13106722)"
I152072639,3821,Motor Vehicle Accident Response,M/V ACCIDENT - INVOLVING PEDESTRIAN - NO INJURY,D4,621,,9/1/15 15:35,15,2015,9,Tuesday,Part Three,COMMONWEALTH AVE,42.348866,-71.08936284,"(42.348866, -71.08936284)"
I152072713,3830,Motor Vehicle Accident Response,M/V - LEAVING SCENE - PERSONAL INJURY,D14,790,,9/1/15 16:00,16,2015,9,Tuesday,Part Three,BEACON ST,42.33626664,-71.14950271,"(42.33626664, -71.14950271)"
I152072663,3803,Motor Vehicle Accident Response,M/V ACCIDENT - PERSONAL INJURY,C11,460,,9/1/15 16:45,16,2015,9,Tuesday,Part Three,WASHINGTON ST,42.30422176,-71.07918459,"(42.30422176, -71.07918459)"
I152072676,3831,Motor Vehicle Accident Response,M/V - LEAVING SCENE - PROPERTY DAMAGE,E18,543,,9/1/15 17:00,17,2015,9,Tuesday,Part Three,AVILA RD,42.25531876,-71.12719671,"(42.25531876, -71.12719671)"
I152073273,3831,Motor Vehicle Accident Response,M/V - LEAVING SCENE - PROPERTY DAMAGE,C6,233,,9/1/15 17:00,17,2015,9,Tuesday,Part Three,E EIGHTH ST,42.33134761,-71.04255189,"(42.33134761, -71.04255189)"
I152072678,3807,Motor Vehicle Accident Response,M/V ACCIDENT - OTHER CITY VEHICLE,D4,624,,9/1/15 17:06,17,2015,9,Tuesday,Part Three,PETERBOROUGH ST,42.34402604,-71.09615503,"(42.34402604, -71.09615503)"
I152072708,3831,Motor Vehicle Accident Response,M/V - LEAVING SCENE - PROPERTY DAMAGE,B2,305,,9/1/15 17:58,17,2015,9,Tuesday,Part Three,MARTIN LUTHER KING JR BLV,42.3208382,-71.09018598,"(42.3208382, -71.09018598)"
I152072695,3803,Motor Vehicle Accident Response,M/V ACCIDENT - PERSONAL INJURY,B2,329,,9/1/15 18:10,18,2015,9,Tuesday,Part Three,BISHOP JOE L SMITH WAY,42.30711017,-71.07973011,"(42.30711017, -71.07973011)"
I152072696,3831,Motor Vehicle Accident Response,M/V - LEAVING SCENE - PROPERTY DAMAGE,B2,265,,9/1/15 18:57,18,2015,9,Tuesday,Part Three,BLUE HILL AVE,42.32016095,-71.0777729,"(42.32016095, -71.0777729)"
I152072739,3803,Motor Vehicle Accident Response,M/V ACCIDENT - PERSONAL INJURY,A15,50,,9/1/15 20:14,20,2015,9,Tuesday,Part Three,BRIGHTON ST,42.3824657,-71.07858064,"(42.3824657, -71.07858064)"
I152072723,3805,Motor Vehicle Accident Response,M/V ACCIDENT - POLICE VEHICLE,B3,429,,9/1/15 20:18,20,2015,9,Tuesday,Part Three,THEODORE ST,42.28406985,-71.0882492,"(42.28406985, -71.0882492)"
I152072766,3831,Motor Vehicle Accident Response,M/V - LEAVING SCENE - PROPERTY DAMAGE,D14,793,,9/1/15 20:50,20,2015,9,Tuesday,Part Three,WALBRIDGE ST,42.34740588,-71.13532566,"(42.34740588, -71.13532566)"
I152072774,3802,Motor Vehicle Accident Response,M/V ACCIDENT - PROPERTY ðDAMAGE,B2,329,,9/1/15 22:30,22,2015,9,Tuesday,Part Three,DEVON ST,42.30812619,-71.07692974,"(42.30812619, -71.07692974)"
I152072808,3831,Motor Vehicle Accident Response,M/V - LEAVING SCENE - PROPERTY DAMAGE,A15,56,,9/1/15 23:00,23,2015,9,Tuesday,Part Three,THOMPSON SQ,42.3751514,-71.0639642,"(42.3751514, -71.0639642)"
I152072771,3830,Motor Vehicle Accident Response,M/V - LEAVING SCENE - PERSONAL INJURY,B2,329,,9/1/15 23:27,23,2015,9,Tuesday,Part Three,DEVON ST,42.30812619,-71.07692974,"(42.30812619, -71.07692974)"
I152072779,3803,Motor Vehicle Accident Response,M/V ACCIDENT - PERSONAL INJURY,B2,329,,9/2/15 0:35,0,2015,9,Wednesday,Part Three,DALE ST,42.32272473,-71.08877863,"(42.32272473, -71.08877863)"
I152073252,3831,Motor Vehicle Accident Response,M/V - LEAVING SCENE - PROPERTY DAMAGE,B2,614,,9/2/15 5:15,5,2015,9,Wednesday,Part Three,BLACKFAN CIR,42.33916952,-71.10358341,"(42.33916952, -71.10358341)"
I152073288,3831,Motor Vehicle Accident Response,M/V - LEAVING SCENE - PROPERTY DAMAGE,B2,326,,9/2/15 6:45,6,2015,9,Wednesday,Part Three,MASCOMA ST,42.31252725,-71.07480393,"(42.31252725, -71.07480393)"
I152072810,3811,Motor Vehicle Accident Response,M/V ACCIDENT - INVOLVING BICYCLE - NO INJURY,D14,,,9/2/15 7:49,7,2015,9,Wednesday,Part Three,COMMONWEALTH AVE,42.3502875,-71.1096635,"(42.3502875, -71.1096635)"
I152072806,3802,Motor Vehicle Accident Response,M/V ACCIDENT - PROPERTY ðDAMAGE,B2,587,,9/2/15 7:59,7,2015,9,Wednesday,Part Three,CARMEL ST,42.33212077,-71.10024766,"(42.33212077, -71.10024766)"
I152072819,3801,Motor Vehicle Accident Response,M/V ACCIDENT - OTHER,A1,67,,9/2/15 9:04,9,2015,9,Wednesday,Part Three,REVERE ST,42.35954321,-71.06749237,"(42.35954321, -71.06749237)"
I152072846,3803,Motor Vehicle Accident Response,M/V ACCIDENT - PERSONAL INJURY,A15,60,,9/2/15 9:26,9,2015,9,Wednesday,Part Three,WARREN ST,42.37338366,-71.06131634,"(42.37338366, -71.06131634)"
I152072871,3802,Motor Vehicle Accident Response,M/V ACCIDENT - PROPERTY ðDAMAGE,B2,306,,9/2/15 9:29,9,2015,9,Wednesday,Part Three,HALEY ST,42.31772429,-71.09243239,"(42.31772429, -71.09243239)"
I152073469,3831,Motor Vehicle Accident Response,M/V - LEAVING SCENE - PROPERTY DAMAGE,B2,181,,9/2/15 9:30,9,2015,9,Wednesday,Part Three,LANGDON ST,42.32530161,-71.06999991,"(42.32530161, -71.06999991)"
I152072931,3831,Motor Vehicle Accident Response,M/V - LEAVING SCENE - PROPERTY DAMAGE,A1,87,,9/2/15 9:30,9,2015,9,Wednesday,Part Three,CHARTER ST,42.36581574,-71.05284905,"(42.36581574, -71.05284905)"
I152072851,3801,Motor Vehicle Accident Response,M/V ACCIDENT - OTHER,B3,426,,9/2/15 11:08,11,2015,9,Wednesday,Part Three,BLUE HILL AVE,42.26985916,-71.09346353,"(42.26985916, -71.09346353)"
I152072903,3802,Motor Vehicle Accident Response,M/V ACCIDENT - PROPERTY ðDAMAGE,D4,141,,9/2/15 11:40,11,2015,9,Wednesday,Part Three,COMMONWEALTH AVE,42.34904891,-71.0885992,"(42.34904891, -71.0885992)"
I152072889,3830,Motor Vehicle Accident Response,M/V - LEAVING SCENE - PERSONAL INJURY,D4,623,,9/2/15 12:13,12,2015,9,Wednesday,Part Three,COMMONWEALTH AVE,42.34877575,-71.09606805,"(42.34877575, -71.09606805)"
I152072882,3803,Motor Vehicle Accident Response,M/V ACCIDENT - PERSONAL INJURY,B2,268,,9/2/15 12:13,12,2015,9,Wednesday,Part Three,HAMPDEN ST,42.32868844,-71.07505044,"(42.32868844, -71.07505044)"
I152072895,3820,Motor Vehicle Accident Response,M/V ACCIDENT INVOLVING PEDESTRIAN - INJURY,D14,814,,9/2/15 12:55,12,2015,9,Wednesday,Part Three,WESTERN AVE,42.36342151,-71.12698326,"(42.36342151, -71.12698326)"
I152072936,3802,Motor Vehicle Accident Response,M/V ACCIDENT - PROPERTY ðDAMAGE,C11,462,,9/2/15 13:22,13,2015,9,Wednesday,Part Three,BULLARD ST,42.3021878,-71.07365004,"(42.3021878, -71.07365004)"
I152072930,3820,Motor Vehicle Accident Response,M/V ACCIDENT INVOLVING PEDESTRIAN - INJURY,B2,280,,9/2/15 14:53,14,2015,9,Wednesday,Part Three,WARREN ST,42.32978737,-71.08324801,"(42.32978737, -71.08324801)"
I152072951,3820,Motor Vehicle Accident Response,M/V ACCIDENT INVOLVING PEDESTRIAN - INJURY,E5,564,,9/2/15 15:27,15,2015,9,Wednesday,Part Three,WASHINGTON ST,42.29348708,-71.12062328,"(42.29348708, -71.12062328)"
I152072967,3831,Motor Vehicle Accident Response,M/V - LEAVING SCENE - PROPERTY DAMAGE,D14,793,,9/2/15 16:52,16,2015,9,Wednesday,Part Three,BRAINERD RD,42.34705542,-71.13433558,"(42.34705542, -71.13433558)"
I152073011,3803,Motor Vehicle Accident Response,M/V ACCIDENT - PERSONAL INJURY,C11,334,,9/2/15 17:17,17,2015,9,Wednesday,Part Three,HANCOCK ST,42.31137073,-71.06282877,"(42.31137073, -71.06282877)"
I152073002,3831,Motor Vehicle Accident Response,M/V - LEAVING SCENE - PROPERTY DAMAGE,D4,141,,9/2/15 17:30,17,2015,9,Wednesday,Part Three,COMMONWEALTH AVE,42.34904891,-71.0885992,"(42.34904891, -71.0885992)"
I152072992,3831,Motor Vehicle Accident Response,M/V - LEAVING SCENE - PROPERTY DAMAGE,D14,811,,9/2/15 17:47,17,2015,9,Wednesday,Part Three,WESTERN AVE,42.3633571,-71.13409414,"(42.3633571, -71.13409414)"
I152073012,3807,Motor Vehicle Accident Response,M/V ACCIDENT - OTHER CITY VEHICLE,A1,78,,9/2/15 18:16,18,2015,9,Wednesday,Part Three,HANOVER ST,42.362154,-71.056474,"(42.362154, -71.056474)"
I152073013,3831,Motor Vehicle Accident Response,M/V - LEAVING SCENE - PROPERTY DAMAGE,D14,786,,9/2/15 18:39,18,2015,9,Wednesday,Part Three,MOUNT HOOD RD,42.34172467,-71.14195259,"(42.34172467, -71.14195259)"
I152073025,3831,Motor Vehicle Accident Response,M/V - LEAVING SCENE - PROPERTY DAMAGE,C6,194,,9/2/15 19:23,19,2015,9,Wednesday,Part Three,DORCHESTER ST,42.3301111,-71.05611033,"(42.3301111, -71.05611033)"
I152073313,3831,Motor Vehicle Accident Response,M/V - LEAVING SCENE - PROPERTY DAMAGE,C11,918,,9/2/15 20:30,20,2015,9,Wednesday,Part Three,BAKERSFIELD ST,42.31782478,-71.06069511,"(42.31782478, -71.06069511)"
I152073090,3802,Motor Vehicle Accident Response,M/V ACCIDENT - PROPERTY ðDAMAGE,C11,823,,9/2/15 21:54,21,2015,9,Wednesday,Part Three,PLEASANT ST,42.31277689,-71.05889388,"(42.31277689, -71.05889388)"
I152073114,3803,Motor Vehicle Accident Response,M/V ACCIDENT - PERSONAL INJURY,D4,622,,9/3/15 1:27,1,2015,9,Thursday,Part Three,COMMONWEALTH AVE,42.34895714,-71.09701108,"(42.34895714, -71.09701108)"
I152073132,3802,Motor Vehicle Accident Response,M/V ACCIDENT - PROPERTY ðDAMAGE,D4,624,,9/3/15 5:22,5,2015,9,Thursday,Part Three,BOYLSTON ST,42.34489594,-71.09659186,"(42.34489594, -71.09659186)"
